Date,Open,High,Low,Close,Adj Close,Volume
2000-05-12,13.104166,13.333333,12.937500,13.129166,5.135745,3320676
2000-05-15,12.958333,13.250000,12.750000,12.825000,5.016763,5192808
2000-05-16,13.041666,13.500000,12.916666,13.350000,5.222129,340800
2000-05-17,14.166666,14.916666,13.683333,14.279166,5.585593,1377228
2000-05-18,14.333333,15.995833,14.008333,15.995833,6.257102,1587468
2000-05-19,16.083332,16.483334,14.333333,15.175000,5.936014,3402672
2000-05-22,14.583333,15.583333,14.583333,15.500000,6.063146,569568
2000-05-23,15.204166,16.166666,15.083333,15.762500,6.165828,508524
2000-05-24,15.833333,17.654165,15.833333,17.654165,6.905792,944352
2000-05-25,18.000000,19.770832,17.583332,19.129166,7.482768,1677984
2000-05-26,19.000000,20.495832,18.666666,20.033333,7.836455,1778088
2000-05-29,20.333332,20.666666,19.666666,20.029165,7.834824,921060
2000-05-30,20.000000,20.000000,18.549999,19.133333,7.484400,3186900
2000-05-31,19.166666,19.166666,16.916666,17.116667,6.695539,1082292
2000-06-01,16.341665,16.416666,15.062500,15.087500,5.901788,3211872
2000-06-02,15.166666,15.741666,15.083333,15.241666,5.962094,1942884
2000-06-05,15.400000,17.070833,15.400000,16.279165,6.367932,2130816
2000-06-06,16.041666,16.454166,15.750000,16.275000,6.366302,519432
2000-06-07,16.583332,17.579166,16.583332,17.308332,6.770512,1378824
2000-06-08,17.416666,18.329166,17.166666,17.933332,7.014995,714516
2000-06-09,18.166666,18.166666,17.612499,18.070833,7.068781,565212
2000-06-12,18.083332,18.108334,17.166666,17.862499,6.987287,470856
2000-06-13,18.166666,18.391666,17.583332,18.208332,7.122566,553788
2000-06-14,18.333332,18.666666,18.008333,18.100000,7.080190,192744
2000-06-15,17.758333,17.916666,17.508333,17.679167,6.915573,125124
2000-06-16,17.354166,17.954166,17.354166,17.791666,6.959579,253668
2000-06-19,17.787500,18.333332,17.750000,18.008333,7.044333,207048
2000-06-20,17.791666,18.416666,17.791666,18.100000,7.080190,271800
2000-06-21,18.325001,18.833332,17.933332,18.216665,7.125826,660804
2000-06-22,18.225000,18.658333,18.083332,18.183332,7.112786,136080
2000-06-23,18.333332,18.541666,17.383333,17.683332,6.917201,367704
2000-06-26,17.166666,17.250000,15.962500,16.262501,6.361415,2466024
2000-06-27,15.675000,16.579166,15.675000,16.200001,6.336967,351360
2000-06-28,16.187500,16.345833,15.845833,16.250000,6.356524,425580
2000-06-29,15.929166,17.166666,15.833333,16.520832,6.462465,303852
2000-06-30,16.416666,16.541666,15.958333,16.033333,6.271770,306552
2000-07-03,16.395832,16.658333,16.112499,16.216665,6.343483,192096
2000-07-04,16.250000,16.325001,16.000000,16.220833,6.345114,635556
2000-07-05,16.416666,16.929167,16.412500,16.850000,6.591226,551748
2000-07-06,17.500000,17.500000,16.508333,16.570833,6.482024,558516
2000-07-07,16.662500,16.916666,16.541666,16.870832,6.599375,181944
2000-07-10,17.000000,17.500000,17.000000,17.362499,6.791701,443004
2000-07-11,17.458332,20.083332,17.341665,19.625000,7.676726,846384
2000-07-12,20.250000,20.250000,18.470833,18.687500,7.310003,739032
2000-07-13,18.912500,18.916666,18.416666,18.545834,7.254585,188760
2000-07-14,18.416666,18.916666,18.337500,18.654165,7.296964,244440
2000-07-17,18.508333,19.291666,18.508333,18.775000,7.344231,244764
2000-07-18,18.708332,18.708332,17.841665,18.070833,7.068781,665880
2000-07-19,17.483334,18.000000,16.916666,16.983334,6.643382,1004424
2000-07-20,16.750000,17.166666,16.495832,16.591665,6.490171,1686348
2000-07-21,16.750000,16.950001,16.583332,16.633333,6.506472,1543596
2000-07-24,16.270832,16.416666,15.333333,15.866666,6.206575,2417076
2000-07-25,15.504166,16.833332,15.350000,16.512501,6.913058,1931472
2000-07-26,16.225000,16.225000,15.287500,15.766666,6.600808,1510248
2000-07-27,15.666666,15.750000,15.129166,15.175000,6.353106,1159068
2000-07-28,15.258333,15.325000,14.833333,15.087500,6.316472,1246800
2000-07-31,15.004166,15.325000,14.833333,15.070833,6.309496,348972
2000-08-01,14.250000,15.033333,14.166666,14.754166,6.176919,780000
2000-08-02,14.833333,15.083333,14.666666,14.887500,6.232742,257448
2000-08-03,14.350000,15.025000,14.350000,14.929166,6.250186,266400
2000-08-04,15.000000,15.000000,14.666666,14.850000,6.217042,445836
2000-08-07,14.595833,15.333333,14.595833,15.075000,6.311238,599256
2000-08-08,15.166666,15.391666,15.000000,15.283333,6.398460,795732
2000-08-09,15.833333,15.833333,14.512500,14.712500,6.159477,1114308
2000-08-10,14.908333,14.908333,13.833333,14.112500,5.908283,1489176
2000-08-11,14.000000,14.158333,13.300000,13.400000,5.609991,1390632
2000-08-14,13.483333,13.625000,13.250000,13.470833,5.639645,732528
2000-08-15,13.470833,13.470833,13.470833,13.470833,5.639645,0
2000-08-16,13.683333,13.750000,13.416666,13.529166,5.664065,504336
2000-08-17,13.583333,14.416666,13.437500,13.858333,5.801874,1893144
2000-08-18,13.983333,14.000000,13.625000,13.775000,5.766986,468180
2000-08-21,13.916666,14.075000,13.766666,13.970833,5.848972,511200
2000-08-22,13.916666,14.050000,13.754166,13.825000,5.787920,663564
2000-08-23,13.758333,14.483333,13.741666,13.937500,5.835018,215016
2000-08-24,13.666666,14.062500,13.666666,14.000000,5.861183,93324
2000-08-25,14.083333,14.091666,13.916666,13.975000,5.850717,238896
2000-08-28,13.600000,14.041666,13.591666,14.008333,5.864673,219960
2000-08-29,14.416666,14.416666,13.837500,14.004166,5.862929,285228
2000-08-30,14.250000,14.658333,14.175000,14.362500,6.012948,541884
2000-08-31,14.383333,14.875000,14.050000,14.666666,6.140287,781128
2000-09-01,14.666666,14.666666,14.666666,14.666666,6.140287,0
2000-09-04,14.791666,15.000000,14.604166,14.716666,6.161220,380136
2000-09-05,15.008333,15.833333,14.916666,15.554166,6.511845,790716
2000-09-06,15.750000,15.829166,15.250000,15.429166,6.459513,375552
2000-09-07,15.208333,15.487500,14.962500,15.075000,6.311238,406572
2000-09-08,15.208333,15.208333,14.770833,14.908333,6.241462,379404
2000-09-11,14.500000,15.166666,14.500000,14.912500,6.243208,317796
2000-09-12,14.858333,15.325000,14.858333,15.000000,6.279839,337752
2000-09-13,15.316666,15.541666,15.166666,15.304166,6.407182,276348
2000-09-14,15.500000,15.833333,15.270833,15.495833,6.487423,639432
2000-09-15,15.583333,15.591666,14.600000,14.966666,6.265883,1080108
2000-09-18,14.666666,14.916666,14.083333,14.450000,6.049579,991704
2000-09-19,14.166666,14.541666,13.591666,13.783333,5.770474,1310544
2000-09-20,14.166666,14.750000,14.050000,14.375000,6.018181,300876
2000-09-21,14.575000,16.000000,14.575000,15.158333,6.346127,2147832
2000-09-22,15.416666,15.575000,14.766666,14.941666,6.255420,1733124
2000-09-25,15.250000,15.666666,14.833333,15.100000,6.321706,530232
2000-09-26,15.333333,15.333333,14.670833,14.745833,6.173431,1168416
2000-09-27,15.000000,15.483333,14.875000,15.420833,6.456024,769272
2000-09-28,15.583333,16.000000,14.916666,14.970833,6.267630,1764876
2000-09-29,15.600000,15.658333,12.766666,13.604166,5.695466,5279268
2000-10-02,13.604166,13.604166,13.604166,13.604166,5.695466,0
2000-10-03,13.083333,13.583333,12.583333,13.191666,5.522769,2551020
2000-10-04,13.579166,13.579166,13.212500,13.329166,5.580335,1422696
2000-10-05,13.333333,13.412500,13.104166,13.154166,5.507071,776676
2000-10-06,12.583333,13.070833,12.500000,12.579166,5.266342,2192544
2000-10-09,12.825000,12.825000,12.516666,12.612500,5.280298,717984
2000-10-10,12.587500,12.700000,12.295833,12.345833,5.168657,1513140
2000-10-11,12.250000,12.737500,12.250000,12.591666,5.271576,1503756
2000-10-12,12.541666,12.666666,12.441666,12.645833,5.294253,401688
2000-10-13,12.500000,12.750000,12.458333,12.504166,5.234945,975240
2000-10-16,12.916666,13.291666,12.679166,13.175000,5.515792,1815924
2000-10-17,13.325000,13.333333,12.804166,12.895833,5.398918,1030872
2000-10-18,13.066666,13.125000,12.700000,13.070833,5.472182,225840
2000-10-19,12.875000,13.500000,12.875000,13.350000,5.589059,735648
2000-10-20,13.487500,13.541666,13.333333,13.408333,5.613480,688740
2000-10-23,13.333333,13.395833,12.966666,13.087500,5.479159,571200
2000-10-24,13.000000,13.166666,12.795833,13.075000,5.473927,580068
2000-10-25,13.333333,13.666666,13.133333,13.470833,5.639645,1461612
2000-10-26,13.500000,13.500000,13.337500,13.420833,5.618711,640320
2000-10-27,13.416666,13.500000,13.175000,13.254166,5.548936,116772
2000-10-30,13.416666,13.500000,13.087500,13.337500,5.583825,958740
2000-10-31,13.875000,14.658333,13.666666,14.362500,6.012948,2138292
2000-11-01,14.975000,15.891666,14.666666,15.754166,6.595577,2483808
2000-11-02,15.750000,16.500000,15.500000,16.150000,6.761296,3176100
2000-11-03,16.333332,16.333332,15.750000,16.208332,6.785718,1450608
2000-11-06,16.354166,16.375000,15.758333,15.795833,6.613020,763536
2000-11-07,16.041666,16.229166,15.670833,16.166666,6.768273,1731720
2000-11-08,16.104166,16.250000,15.670833,15.750000,6.593832,801012
2000-11-09,15.675000,17.008333,15.433333,16.166666,6.768273,5717484
2000-11-10,16.058332,16.241667,15.833333,16.129166,6.752573,1144596
2000-11-13,15.833333,16.479166,15.625000,16.208332,6.785718,1283760
2000-11-14,16.174999,17.333332,16.174999,17.195833,7.199140,3195204
2000-11-15,17.916666,18.245832,17.341665,17.879166,7.485220,2136576
2000-11-16,17.958332,17.958332,17.054167,17.233334,7.214840,1475556
2000-11-17,16.975000,17.741667,16.666666,17.370832,7.272405,1990668
2000-11-20,16.937500,17.250000,16.504166,16.745832,7.010744,1046292
2000-11-21,16.458332,16.625000,16.166666,16.220833,6.790949,1813344
2000-11-22,16.416666,16.450001,16.208332,16.237499,6.797927,736776
2000-11-23,16.083332,16.291666,15.916666,16.225000,6.792693,233232
2000-11-24,16.416666,16.616667,15.941666,16.204166,6.783972,831504
2000-11-27,16.575001,17.000000,16.375000,16.820833,7.042144,678708
2000-11-28,16.708332,18.625000,16.708332,18.254166,7.642218,2177916
2000-11-29,17.250000,18.916666,17.250000,17.441666,7.302060,1935264
2000-11-30,17.666666,18.229166,17.500000,18.041666,7.553253,876636
2000-12-01,17.916666,18.791666,17.670834,18.116667,7.584650,2085672
2000-12-04,18.391666,18.666666,18.083332,18.504166,7.746879,1167048
2000-12-05,18.833332,19.500000,18.500000,19.283333,8.073083,1263504
2000-12-06,19.741667,19.900000,18.916666,19.579166,8.196934,2416860
2000-12-07,19.666666,20.325001,19.375000,19.687500,8.242290,1966320
2000-12-08,20.116667,20.416666,19.625000,20.299999,8.498717,1144200
2000-12-11,20.750000,21.100000,20.416666,20.737499,8.681877,1588560
2000-12-12,21.125000,21.125000,20.708332,20.912500,8.755144,1463520
2000-12-13,20.833332,22.000000,20.666666,20.912500,8.755144,1611936
2000-12-14,21.083332,21.250000,20.416666,20.491667,8.578957,2284992
2000-12-15,20.166666,20.325001,19.291666,19.804167,8.291134,1553868
2000-12-18,19.500000,19.808332,18.758333,19.583332,8.198681,1687392
2000-12-19,19.333332,21.150000,19.258333,20.741667,8.683619,3260628
2000-12-20,21.066666,21.299999,20.341665,20.858334,8.732466,2056236
2000-12-21,20.666666,20.833332,20.350000,20.674999,8.655714,362202
2000-12-22,20.666666,21.475000,20.166666,20.575001,8.613850,777222
2000-12-25,20.575001,20.575001,20.575001,20.575001,8.613850,0
2000-12-26,20.174999,20.650000,17.708332,18.358334,7.685827,1342428
2000-12-27,18.983334,19.583332,18.500000,19.233334,8.052152,879162
2000-12-28,19.583332,19.666666,19.100000,19.525000,8.174257,463320
2000-12-29,19.491667,20.666666,19.366667,20.299999,8.498717,936966
2001-01-01,20.633333,20.833332,20.233334,20.633333,8.638267,713022
2001-01-02,20.666666,20.908333,20.350000,20.575001,8.613850,1301226
2001-01-03,20.424999,22.225000,20.424999,21.674999,9.074368,4356930
2001-01-04,22.150000,22.900000,21.016666,21.191666,8.872015,2127030
2001-01-05,21.333332,21.650000,21.000000,21.133333,8.847598,1848402
2001-01-08,21.166666,21.891666,21.166666,21.275000,8.906906,1810902
2001-01-09,21.174999,21.833332,21.166666,21.600000,9.042972,933210
2001-01-10,21.733334,21.833332,21.166666,21.299999,8.917373,379866
2001-01-11,21.666666,21.966665,20.841665,21.166666,8.861551,1424406
2001-01-12,21.575001,23.091665,21.500000,22.566666,9.447672,10038066
2001-01-15,22.833332,26.183332,22.816666,24.958332,10.448956,8675856
2001-01-16,24.991667,25.816666,24.083332,24.275000,10.162874,1700460
2001-01-17,24.416666,24.816666,23.350000,23.500000,9.838415,996576
2001-01-18,23.958332,24.483334,23.516666,23.549999,9.859350,1918146
2001-01-19,23.799999,24.916666,23.799999,24.183332,10.124498,3793602
2001-01-22,24.166666,25.583332,24.166666,25.116667,10.515243,2603430
2001-01-23,25.333332,25.408333,24.633333,24.733334,10.354758,1470090
2001-01-24,25.116667,25.958332,24.450001,25.350000,10.612927,3418380
2001-01-25,25.416666,27.383333,24.966665,26.691666,11.174627,11551686
2001-01-26,26.691666,26.691666,26.691666,26.691666,11.174627,0
2001-01-29,26.083332,26.083332,24.558332,25.150000,10.529200,3555540
2001-01-30,25.416666,25.983334,24.841665,25.424999,10.644326,1868034
2001-01-31,25.516666,27.066666,25.350000,25.799999,10.801324,2494194
2001-02-01,25.666666,25.950001,24.058332,25.225000,10.560596,2165820
2001-02-02,25.666666,29.116667,25.666666,28.491667,11.928202,6383682
2001-02-05,28.750000,32.000000,28.750000,31.758333,13.295817,3526800
2001-02-06,32.091667,32.441666,29.166666,29.433332,12.322439,5765466
2001-02-07,30.333332,31.650000,30.183332,31.375000,13.135331,4448448
2001-02-08,31.008333,32.833332,30.250000,32.375000,13.553987,3780504
2001-02-09,32.500000,33.000000,31.666666,31.924999,13.365590,2816970
2001-02-12,32.083332,32.500000,31.375000,31.666666,13.257437,5311884
2001-02-13,31.833332,32.041664,29.383333,29.816666,12.482924,4658406
2001-02-14,30.283333,30.816666,29.666666,30.408333,12.730630,2559786
2001-02-15,30.666666,32.000000,30.516666,31.674999,13.260931,3108822
2001-02-16,32.000000,32.166664,31.000000,31.250000,13.082998,1692504
2001-02-19,31.333332,33.500000,30.575001,32.883331,13.766805,3627702
2001-02-20,33.158333,34.916664,32.583332,34.083332,14.269195,4397154
2001-02-21,33.833332,34.158333,31.666666,31.991667,13.393507,4178124
2001-02-22,31.991667,32.833332,30.016666,30.975000,12.967872,4556562
2001-02-23,31.000000,31.825001,29.500000,29.966665,12.545722,5641722
2001-02-26,30.116667,30.766666,28.850000,29.141666,12.200333,1369422
2001-02-27,29.658333,29.900000,27.049999,27.900000,11.680504,2825766
2001-02-28,28.666666,30.483334,28.083332,29.341665,12.284064,2444688
2001-03-01,29.650000,30.950001,29.566666,30.583332,12.803895,2606808
2001-03-02,30.833332,35.483334,30.833332,34.241665,14.335477,6579144
2001-03-05,34.166664,35.049999,33.333332,34.158333,14.300594,2065584
2001-03-06,34.158333,34.158333,34.158333,34.158333,14.300594,0
2001-03-07,34.416664,34.500000,31.000000,32.983334,13.808670,2017830
2001-03-08,33.333332,34.416664,32.500000,33.641666,14.084288,984582
2001-03-09,33.500000,33.500000,31.666666,32.208332,13.484213,1300278
2001-03-12,31.341665,33.299999,30.725000,31.075001,13.009738,974982
2001-03-13,30.833332,31.833332,28.591665,30.241667,12.660851,1328766
2001-03-14,30.833332,30.833332,25.558332,26.266666,10.996701,2812992
2001-03-15,26.316666,27.500000,26.000000,26.983334,11.296735,1105692
2001-03-16,26.666666,27.633333,26.549999,26.708332,11.181602,1183440
2001-03-19,26.500000,27.299999,26.333332,26.700001,11.178119,361536
2001-03-20,26.825001,26.916666,25.375000,26.500000,11.094382,612822
2001-03-21,26.466665,28.575001,26.400000,28.216665,11.813078,1499436
2001-03-22,28.333332,29.141666,27.500000,27.575001,11.544440,803094
2001-03-23,28.000000,28.083332,26.116667,27.174999,11.376976,913878
2001-03-26,26.758333,27.833332,26.174999,27.375000,11.460706,1602504
2001-03-27,27.833332,29.933332,27.833332,29.616667,12.399195,1148292
2001-03-28,30.000000,31.650000,29.708332,31.258333,13.086489,1263954
2001-03-29,31.416666,34.650002,30.700001,34.158333,14.300594,4601292
2001-03-30,34.333332,34.333332,31.466665,31.924999,13.365590,1786044
2001-04-02,30.833332,30.833332,28.833332,29.516666,12.357329,1015110
2001-04-03,29.450001,31.683332,29.166666,31.108334,13.023692,858174
2001-04-04,30.166666,31.166666,29.766666,29.983334,12.552704,1040268
2001-04-05,29.983334,29.983334,29.983334,29.983334,12.552704,0
2001-04-06,31.666666,33.333332,30.666666,31.891666,13.351634,1732692
2001-04-09,32.966667,32.966667,31.333332,31.666666,13.257437,590592
2001-04-10,31.908333,32.833332,30.850000,32.191666,13.477232,1076928
2001-04-11,31.333332,32.500000,31.041666,31.208332,13.065558,517968
2001-04-12,31.000000,32.141666,30.000000,31.108334,13.023692,855606
2001-04-13,31.108334,31.108334,31.108334,31.108334,13.023692,0
2001-04-16,31.500000,31.916666,30.833332,31.683332,13.264416,366510
2001-04-17,31.708332,33.900002,31.708332,33.674999,14.098244,1101480
2001-04-18,35.000000,38.991665,32.591667,37.833332,15.839151,4634460
2001-04-19,38.325001,38.924999,33.666664,34.266666,14.345945,2131692
2001-04-20,34.000000,36.483334,34.000000,35.375000,14.809955,1248498
2001-04-23,35.349998,35.666664,33.333332,34.491665,14.440142,1087644
2001-04-24,34.275002,35.141666,33.516666,34.216667,14.325013,559584
2001-04-25,34.966667,35.900002,34.341667,35.483334,14.855312,1451508
2001-04-26,35.333332,35.983334,34.183334,34.408333,14.405252,723390
2001-04-27,33.833332,33.833332,31.666666,32.849998,13.752850,740202
2001-04-30,32.516666,33.583332,32.333332,32.508331,13.609808,522990
2001-05-01,32.508331,32.508331,32.508331,32.508331,13.609808,0
2001-05-02,34.116665,34.783333,33.016666,33.316666,13.948216,798810
2001-05-03,33.650002,33.750000,32.849998,33.316666,13.948216,988482
2001-05-04,33.000000,33.500000,32.883331,33.275002,13.930779,962760
2001-05-07,33.333332,34.000000,33.191666,33.491665,14.021488,747060
2001-05-08,33.308334,33.500000,32.541664,33.275002,13.930779,593010
2001-05-09,34.166664,34.400002,32.666664,33.316666,13.948216,741666
2001-05-10,33.000000,33.099998,31.966665,32.224998,13.491186,272448
2001-05-11,32.000000,33.041664,31.858334,32.133331,13.452812,477618
2001-05-14,31.916666,32.625000,31.916666,32.058334,13.421416,190974
2001-05-15,31.683332,33.333332,29.666666,33.291664,13.937753,945084
2001-05-16,33.333332,33.750000,32.716667,33.008331,13.819138,631530
2001-05-17,33.833332,34.450001,32.841667,33.916664,14.199416,1851576
2001-05-18,34.083332,35.916664,33.825001,35.216667,14.743671,2638512
2001-05-21,35.166664,35.166664,33.841667,34.133331,14.290126,494910
2001-05-22,34.016666,34.500000,33.583332,33.791664,14.147081,321732
2001-05-23,33.833332,34.166664,33.674999,33.891666,14.188950,207702
2001-05-24,34.000000,34.333332,33.166664,33.758331,14.133129,322158
2001-05-25,34.000000,34.125000,32.250000,32.508331,13.609808,945102
2001-05-28,32.583332,34.416664,32.516666,33.716667,14.115682,1271970
2001-05-29,33.833332,35.500000,33.349998,33.758331,14.133129,2172480
2001-05-30,34.166664,34.983334,32.166664,32.683334,13.683077,2316444
2001-05-31,32.450001,33.291664,32.341667,32.533333,13.620275,753168
2001-06-01,32.908333,32.908333,31.683332,31.883333,13.348150,722460
2001-06-04,31.833332,32.666664,31.666666,32.533333,13.620275,852204
2001-06-05,32.166664,32.666664,30.174999,30.391666,12.723653,1646790
2001-06-06,31.641666,31.641666,29.500000,29.808332,12.479436,1894944
2001-06-07,30.000000,30.233334,28.350000,28.491667,11.928202,2172840
2001-06-08,28.808332,30.416666,28.041666,29.500000,12.350349,2487708
2001-06-11,29.750000,31.058332,29.750000,30.650000,12.831805,2228904
2001-06-12,30.625000,31.916666,30.583332,31.783333,13.306283,3231402
2001-06-13,31.833332,31.900000,31.283333,31.608334,13.233019,1010490
2001-06-14,31.191666,31.666666,30.683332,31.225000,13.072532,691146
2001-06-15,30.625000,31.833332,30.583332,31.575001,13.219062,1179408
2001-06-18,31.091665,31.666666,30.833332,31.116667,13.308162,820104
2001-06-19,30.833332,31.666666,30.833332,31.450001,13.450727,714252
2001-06-20,30.708332,33.241665,30.708332,31.591665,13.511314,1524504
2001-06-21,31.333332,31.933332,31.166666,31.575001,13.504189,1017606
2001-06-22,31.416666,31.666666,30.866667,31.291666,13.383008,335298
2001-06-25,31.166666,31.166666,30.000000,30.100000,12.873352,213108
2001-06-26,29.841665,31.833332,29.841665,31.691666,13.554083,892746
2001-06-27,32.166664,32.166664,30.700001,30.991667,13.254704,336888
2001-06-28,31.000000,32.000000,30.333332,30.716665,13.137089,571884
2001-06-29,30.708332,31.666666,30.541666,31.333332,13.400829,999828
2001-07-02,31.633333,31.666666,30.825001,31.158333,13.325986,127842
2001-07-03,31.250000,31.983334,30.883333,31.658333,13.539829,1692624
2001-07-04,31.250000,31.250000,30.808332,30.950001,13.236884,154722
2001-07-05,30.875000,31.125000,30.666666,30.783333,13.165602,170220
2001-07-06,30.758333,30.758333,29.833332,29.916666,12.794940,659058
2001-07-09,29.500000,30.000000,29.500000,29.650000,12.680892,43734
2001-07-10,29.833332,30.125000,29.708332,29.750000,12.723660,69366
2001-07-11,30.000000,30.000000,29.383333,29.458332,12.598921,107586
2001-07-12,29.916666,30.000000,29.666666,29.941666,12.805634,281808
2001-07-13,30.000000,30.433332,29.166666,29.408333,12.577534,328488
2001-07-16,29.816666,30.583332,29.750000,29.933332,12.802068,459162
2001-07-17,29.983334,30.141666,29.791666,30.033333,12.844838,211566
2001-07-18,29.541666,30.333332,29.541666,30.299999,12.958883,54294
2001-07-19,30.000000,30.016666,29.458332,29.616667,12.666635,336906
2001-07-20,30.266666,30.275000,29.750000,29.991667,12.827018,281862
2001-07-23,30.166666,30.583332,30.000000,30.250000,12.937503,93150
2001-07-24,29.833332,30.000000,29.333332,29.500000,12.616736,39630
2001-07-25,29.491667,30.750000,27.166666,30.033333,12.844838,231546
2001-07-26,27.833332,30.750000,27.833332,29.541666,12.634561,223704
2001-07-27,30.750000,30.750000,29.591665,30.000000,12.830579,3823632
2001-07-30,30.000000,31.166666,29.833332,30.816666,13.179863,225432
2001-07-31,30.016666,31.333332,30.016666,31.025000,13.268963,366714
2001-08-01,30.833332,30.924999,29.216665,29.391666,12.570409,405996
2001-08-02,29.333332,31.058332,29.008333,30.116667,13.141291,2764020
2001-08-03,30.233334,30.500000,30.083332,30.200001,13.177654,63516
2001-08-06,30.000000,30.616667,29.683332,30.466665,13.294013,134448
2001-08-07,30.016666,31.158333,30.016666,30.266666,13.206740,171012
2001-08-08,30.041666,30.541666,29.666666,30.250000,13.199471,378174
2001-08-09,30.333332,30.633333,30.008333,30.391666,13.261287,137970
2001-08-10,30.333332,30.791666,30.091665,30.233334,13.192198,556092
2001-08-13,30.250000,30.375000,30.125000,30.183332,13.170381,305382
2001-08-14,30.483334,30.483334,29.916666,30.100000,13.134021,93390
2001-08-15,30.100000,30.100000,30.100000,30.100000,13.134021,0
2001-08-16,30.466665,30.991667,29.166666,29.500000,12.872210,587082
2001-08-17,29.916666,30.041666,29.208332,29.566666,12.901302,544446
2001-08-20,29.816666,29.816666,29.166666,29.183332,12.734035,185838
2001-08-21,29.350000,29.533333,29.166666,29.433332,12.843121,366438
2001-08-22,29.433332,29.433332,29.433332,29.433332,12.843121,0
2001-08-23,29.491667,29.833332,29.166666,29.475000,12.861305,364854
2001-08-24,29.541666,29.541666,29.166666,29.366667,12.814034,364200
2001-08-27,29.658333,30.066666,29.216665,29.866667,13.032207,203142
2001-08-28,29.833332,30.666666,29.783333,30.516666,13.315831,136722
2001-08-29,30.166666,30.500000,29.166666,30.408333,13.268558,22272
2001-08-30,30.491667,30.816666,29.250000,29.333332,12.799485,101328
2001-08-31,29.508333,29.674999,28.841665,29.075001,12.686764,222156
2001-09-03,28.350000,28.991667,27.049999,27.391666,11.952250,174144
2001-09-04,27.483334,27.650000,26.333332,27.350000,11.934067,177840
2001-09-05,27.666666,28.633333,27.500000,28.058332,12.243145,90036
2001-09-06,28.316666,28.833332,27.500000,28.083332,12.254056,132426
2001-09-07,27.916666,28.333332,27.341665,28.008333,12.221328,168984
2001-09-10,28.333332,28.333332,27.833332,28.233334,12.319507,1444812
2001-09-11,27.916666,27.916666,26.258333,26.450001,11.541357,191622
2001-09-12,26.333332,26.333332,23.808332,23.825001,10.395947,1117932
2001-09-13,24.333332,24.500000,21.833332,22.333332,9.745066,489354
2001-09-14,22.333332,22.666666,20.216665,21.483334,9.374170,1052658
2001-09-17,21.333332,22.483334,19.708332,20.491667,8.941457,1113516
2001-09-18,19.166666,21.991667,19.166666,21.450001,9.359626,1293870
2001-09-19,22.158333,22.916666,21.666666,21.841665,9.530528,964866
2001-09-20,22.083332,24.033333,22.000000,23.058332,10.061419,990528
2001-09-21,22.083332,24.133333,22.083332,23.058332,10.061419,610716
2001-09-24,23.916666,24.083332,23.549999,23.758333,10.366857,219240
2001-09-25,25.166666,26.133333,24.691666,25.883333,11.294094,635502
2001-09-26,25.833332,26.333332,25.116667,25.825001,11.268638,383196
2001-09-27,26.150000,26.166666,24.916666,25.433332,11.097735,521064
2001-09-28,25.750000,27.166666,25.166666,26.766666,11.679530,269262
2001-10-01,27.500000,27.500000,26.166666,26.633333,11.621354,334260
2001-10-02,26.633333,26.633333,26.633333,26.633333,11.621354,0
2001-10-03,26.000000,27.000000,26.000000,26.650000,11.628625,525582
2001-10-04,27.500000,28.000000,26.833332,27.733334,12.101336,857886
2001-10-05,27.549999,28.466665,27.166666,27.466665,11.984973,1383084
2001-10-08,26.350000,27.291666,25.833332,26.716665,11.657716,199434
2001-10-09,27.000000,27.666666,26.924999,27.508333,12.003159,111714
2001-10-10,27.491667,27.666666,27.008333,27.116667,11.832253,66312
2001-10-11,27.666666,27.666666,26.350000,26.475000,11.552267,300750
2001-10-12,26.683332,26.983334,25.875000,26.575001,11.595901,1235952
2001-10-15,26.966665,27.000000,26.266666,26.650000,11.628625,513780
2001-10-16,27.500000,27.500000,25.041666,25.225000,11.006831,1104492
2001-10-17,26.125000,26.291666,25.333332,25.799999,11.257731,326202
2001-10-18,26.666666,28.000000,26.383333,26.708332,11.654077,599664
2001-10-19,26.666666,27.500000,26.658333,27.416666,11.963160,239070
2001-10-22,27.500000,27.666666,26.600000,26.866667,11.723166,1530084
2001-10-23,27.483334,27.491667,26.841665,27.166666,11.854067,733572
2001-10-24,27.400000,27.400000,27.016666,27.158333,11.850432,560754
2001-10-25,27.400000,28.166666,27.166666,27.525000,12.010430,870528
2001-10-26,27.525000,27.525000,27.525000,27.525000,12.010430,0
2001-10-29,27.500000,29.133333,27.500000,28.733334,12.537683,1087608
2001-10-30,28.666666,29.333332,28.458332,28.525000,12.446773,466416
2001-10-31,28.666666,29.500000,27.683332,29.116667,12.704944,2704158
2001-11-01,29.166666,29.166666,27.891666,28.850000,12.588589,332772
2001-11-02,28.741667,31.741667,28.666666,30.250000,13.199471,1120518
2001-11-05,30.333332,30.666666,29.025000,29.391666,12.824944,296658
2001-11-06,29.616667,29.916666,28.033333,28.725000,12.534046,1046028
2001-11-07,29.000000,29.250000,28.258333,28.308332,12.352231,304776
2001-11-08,28.333332,28.833332,28.166666,28.366667,12.377684,524532
2001-11-09,29.166666,29.316666,28.200001,28.650000,12.501318,2225268
2001-11-12,28.916666,29.583332,28.500000,29.083332,12.690398,303996
2001-11-13,29.116667,29.416666,28.966665,29.183332,12.734035,360090
2001-11-14,29.616667,30.333332,29.333332,30.166666,13.163112,226626
